"name","Kingdom","Phylum","Class","Order","Family","Genus","mean_relative_abundance","degree","betweenness","normalized_degree","module"
"ASV_36","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",0.000261233019853709,5,411.310617510728,0.0609756097560976,3
"ASV_74","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",0.00982325746740305,9,392.988423761842,0.109756097560976,1
"ASV_177","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",0.00270956808650118,10,364.735817892435,0.121951219512195,7
"ASV_167","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",0.00230721049485104,8,364.569320502815,0.0975609756097561,4
"ASV_62","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",0.0160417075743579,9,355.921809975191,0.109756097560976,1
"ASV_23","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,0.0250379266562637,5,353.275,0.0609756097560976,1
"ASV_100","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",0.00527341371331141,9,297.659073004382,0.109756097560976,1
"ASV_299","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",0.00199251346754245,9,292.188888888889,0.109756097560976,3
"ASV_348","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",0.000609767766922891,11,246.149049580829,0.134146341463415,4
"ASV_496","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,0.000138127972442563,5,239.965703565729,0.0609756097560976,7
"ASV_301","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Fibrella",0.000505083771484808,11,204.700872154391,0.134146341463415,4
"ASV_201","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",0.00196686416150214,8,182.095492281554,0.0975609756097561,7
"ASV_109","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",0.000370135363790186,6,178.89401147714,0.0731707317073171,3
"ASV_140","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",0.0055271730380548,5,176.249697485236,0.0609756097560976,3
"ASV_480","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,0.00303387248007501,4,164.317135642136,0.048780487804878,4
