"name","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean_relative_abundance","degree","betweenness","normalized_degree","module"
"ASV_407","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",NA,7.83290029634628e-05,26,3987.69427974932,0.0397553516819572,14
"ASV_552","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","oryzae",0.000227086216269453,26,1150.06420798836,0.0397553516819572,4
"ASV_601","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","persica",3.83340566400532e-05,26,3646.07810189739,0.0397553516819572,14
"ASV_608","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Torula",NA,2.22911753022167e-05,26,1357.70101545524,0.0397553516819572,12
"ASV_623","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","cubensis",3.13412354868104e-05,26,5634.42710632098,0.0397553516819572,1
"ASV_922","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","phoenicicola",3.79957940860156e-05,26,2439.7469398451,0.0397553516819572,14
"ASV_1069","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,8.52586646922555e-05,25,781.875880668292,0.0382262996941896,3
"ASV_1131","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Amyloporia","sinuosa",6.5065823054616e-05,25,781.875880668292,0.0382262996941896,3
"ASV_1197","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina","ulmi",1.45837189605174e-05,25,781.875880668292,0.0382262996941896,3
"ASV_1450","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","sporobolicola",5.1603928629523e-05,25,781.875880668292,0.0382262996941896,3
"ASV_1451","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomatales_fam_Incertae_sedis","Tilletiopsis","washingtonensis",2.35583152439127e-05,25,781.875880668292,0.0382262996941896,3
"ASV_304","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","symphyti",3.40826083666612e-05,25,4682.44327964506,0.0382262996941896,14
"ASV_349","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora",NA,1.57055434959418e-05,25,781.875880668292,0.0382262996941896,3
"ASV_404","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA,0.000366836623083783,25,781.875880668292,0.0382262996941896,3
"ASV_414","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae",NA,NA,0.000404978657288214,25,781.875880668292,0.0382262996941896,3
"ASV_545","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","intricans",0.000244557748722522,25,781.875880668292,0.0382262996941896,3
"ASV_621","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,0.000195197469163848,25,781.875880668292,0.0382262996941896,3
"ASV_64","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora","tritici-repentis",0.000103207857259046,25,781.875880668292,0.0382262996941896,3
"ASV_653","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","grevilleae",0.000148080838676023,25,781.875880668292,0.0382262996941896,3
"ASV_691","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae",NA,NA,8.42870616180189e-05,25,3521.61921304957,0.0382262996941896,4
"ASV_708","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Fibrodontia","brevidens",4.63153991785094e-05,25,2831.55186812376,0.0382262996941896,3
"ASV_763","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,1.9071017102215e-05,25,781.875880668292,0.0382262996941896,3
"ASV_797","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","sporoboli-indici",6.28221739837672e-05,25,781.875880668292,0.0382262996941896,3
"ASV_819","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","rosarum",1.57055434959418e-05,25,781.875880668292,0.0382262996941896,3
"ASV_1024","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Genolevuria",NA,9.90295107942167e-05,24,693.481286526906,0.036697247706422,12
"ASV_1061","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,1.98059021588433e-05,24,693.481286526906,0.036697247706422,12
"ASV_1271","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","rugulosus",3.92089091204673e-05,24,2030.60723252994,0.036697247706422,10
"ASV_1315","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","microstegii",6.56070509011685e-05,24,693.481286526906,0.036697247706422,12
"ASV_1373","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,6.18934442463854e-05,24,693.481286526906,0.036697247706422,12
"ASV_1376","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","rosea",2.9708853238265e-05,24,693.481286526906,0.036697247706422,12
"ASV_1397","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","keratinophila",6.06555753614577e-05,24,693.481286526906,0.036697247706422,12
"ASV_1398","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","thiersii",6.06555753614577e-05,24,693.481286526906,0.036697247706422,12
"ASV_1402","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae","Henningsomyces","puber",1.73301643889879e-05,24,693.481286526906,0.036697247706422,12
"ASV_1415","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","poagena",4.20875420875421e-05,24,693.481286526906,0.036697247706422,12
"ASV_1416","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,NA,NA,3.58981976629035e-05,24,693.481286526906,0.036697247706422,12
"ASV_1467","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Passalora","fusimaculans",5.57040998217469e-05,24,693.481286526906,0.036697247706422,12
"ASV_272","Fungi","Rozellomycota",NA,NA,NA,NA,NA,1.73301643889879e-05,24,693.481286526906,0.036697247706422,12
"ASV_373","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa","sorbi",4.72295782961263e-05,24,2231.93408648667,0.036697247706422,3
"ASV_383","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA,0.000536770095487215,24,2016.28618472769,0.036697247706422,12
"ASV_422","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Spegazzinia","tessarthra",0.000436548098362462,24,2016.28618472769,0.036697247706422,12
"ASV_598","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",NA,5.32283620518915e-05,24,693.481286526906,0.036697247706422,12
"ASV_635","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","rosarum",6.55524045758392e-05,24,3642.82088962387,0.036697247706422,3
"ASV_767","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Dendryphion","europaeum",2.66401473479996e-05,24,2444.11026235214,0.036697247706422,5
"ASV_912","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,1.85680332739156e-05,24,693.481286526906,0.036697247706422,12
"ASV_100","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria","caricicola",0.00390929241700119,23,721.462960980255,0.0351681957186544,1
"ASV_1049","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",NA,1.82126530800275e-05,23,721.462960980255,0.0351681957186544,1
"ASV_1054","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","rosae",0.000102176627560885,23,496.497208529413,0.0351681957186544,14
"ASV_122","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","oregonensis",6.32086195130365e-05,23,721.462960980255,0.0351681957186544,1
"ASV_1295","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",NA,5.30787675640959e-06,23,496.497208529413,0.0351681957186544,14
"ASV_1298","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","miodochialis",4.26366287821894e-05,23,3582.86021210344,0.0351681957186544,4
"ASV_1357","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,3.32113085576971e-05,23,721.462960980255,0.0351681957186544,1
"ASV_1394","Fungi","Ascomycota","Lecanoromycetes","Ostropales",NA,NA,NA,6.50214902660175e-05,23,496.497208529413,0.0351681957186544,14
"ASV_1414","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA,6.36945210769151e-05,23,496.497208529413,0.0351681957186544,14
"ASV_1442","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Phellinus","gilvus",8.5706602729541e-06,23,721.462960980255,0.0351681957186544,1
"ASV_1478","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","buchloes",4.71386315012476e-05,23,721.462960980255,0.0351681957186544,1
"ASV_240","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","typharum",0.000123517930169954,23,2214.92812406255,0.0351681957186544,1
"ASV_278","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","pseudovitensis",1.85775686474336e-05,23,496.497208529413,0.0351681957186544,14
"ASV_337","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Lectera","longa",6.42799520471558e-06,23,721.462960980255,0.0351681957186544,1
"ASV_494","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis",NA,7.49932773883484e-06,23,721.462960980255,0.0351681957186544,1
"ASV_535","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","grevilleae",1.07133253411926e-05,23,721.462960980255,0.0351681957186544,1
"ASV_551","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Vagicola","chlamydospora",4.11360448621743e-05,23,496.497208529413,0.0351681957186544,14
"ASV_596","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","morbidum",2.4640648284743e-05,23,721.462960980255,0.0351681957186544,1
"ASV_611","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","carnescens",2.4640648284743e-05,23,721.462960980255,0.0351681957186544,1
"ASV_628","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tricladium","angustum",2.6539383782048e-05,23,496.497208529413,0.0351681957186544,14
"ASV_652","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","setigerum",1.82126530800275e-05,23,721.462960980255,0.0351681957186544,1
"ASV_660","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","victoriae",5.59812442653405e-05,23,721.562310757789,0.0351681957186544,14
"ASV_709","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","radiata",1.3269691891024e-05,23,496.497208529413,0.0351681957186544,14
"ASV_713","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",NA,0.000188429624852541,23,496.497208529413,0.0351681957186544,14
"ASV_765","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","patagonicus",7.03293670224271e-05,23,496.497208529413,0.0351681957186544,14
"ASV_903","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neostagonospora","caricis",4.71386315012476e-05,23,721.462960980255,0.0351681957186544,1
"ASV_909","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","pullulans",0.00012738904215383,23,496.497208529413,0.0351681957186544,14
"ASV_916","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","drechsleri",0.00010177659074133,23,721.462960980255,0.0351681957186544,1
"ASV_946","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,0.000108126093237453,23,2025.32326497246,0.0351681957186544,3
"ASV_953","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","nunavutica",6.10405826987103e-05,23,496.497208529413,0.0351681957186544,14
"ASV_1207","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","hirsuta",5.75156174923843e-05,22,1146.07119318859,0.0336391437308868,14
"ASV_1419","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","macrosporum",4.54687076603629e-06,22,1851.75014179965,0.0336391437308868,5
"ASV_1423","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","fusca",3.23033251837861e-05,22,1914.75712421289,0.0336391437308868,14
"ASV_1469","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Bulleribasidium","oberjochense",3.58269255354775e-05,22,2935.71916157801,0.0336391437308868,4
"ASV_31","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","triticicola",0.000202239947266913,22,1876.26844284583,0.0336391437308868,4
"ASV_49","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Constantinomyces","minimus",1.99961656646177e-05,22,4837.15971892107,0.0336391437308868,14
"ASV_695","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","micaceus",7.02349980281611e-05,22,1978.85712898551,0.0336391437308868,12
"ASV_856","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","kenpeggii",0.000135657670973786,22,1007.54418192265,0.0336391437308868,14
"ASV_1082","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,8.62971963353689e-05,21,1698.62533652507,0.0321100917431193,10
"ASV_1097","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium",NA,3.29612415861888e-05,21,1214.88651827758,0.0321100917431193,5
"ASV_441","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,1.005770157999e-05,21,2022.20776212731,0.0321100917431193,14
"ASV_860","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","congregatus",2.27702166749978e-05,21,845.962531367294,0.0321100917431193,10
"ASV_1009","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Udeniomyces","pyricola",9.96452628642034e-06,20,573.277449529829,0.0305810397553517,5
"ASV_1094","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","glandicola",2.8786409271881e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1129","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",NA,7.41803623544626e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1146","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","rosarum",3.80328050230963e-05,20,442.700623885219,0.0305810397553517,10
"ASV_1191","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","oryzae",7.58974526429805e-05,20,1359.3911533763,0.0305810397553517,14
"ASV_1194","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","flabelliforme",7.90921936138705e-05,20,1705.04091619849,0.0305810397553517,9
"ASV_1198","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fuscoporia","senex",4.61003697249652e-06,20,442.700623885219,0.0305810397553517,10
"ASV_1220","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora",NA,1.32860350485605e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1236","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,6.53230056554223e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1247","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,1.77147133980806e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1310","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiales_fam_Incertae_sedis","Phaeotheca","fissurella",2.8786409271881e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1404","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Golovinomyces","asterum",2.42026941056067e-05,20,442.700623885219,0.0305810397553517,10
"ASV_1421","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Articulospora","proliferata",2.8786409271881e-05,20,573.277449529829,0.0305810397553517,5
"ASV_1475","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA,0.00012501395503483,20,1504.12908576345,0.0305810397553517,11
"ASV_1482","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Golovinomyces",NA,2.18976756193585e-05,20,442.700623885219,0.0305810397553517,10
"ASV_1498","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Toxicocladosporium",NA,4.14903327524687e-05,20,442.700623885219,0.0305810397553517,10
"ASV_226","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Neocamarosporium","lamiacearum",0.000110727946508645,20,1705.04091619849,0.0305810397553517,9
"ASV_364","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","microstegii",0.000529001742593976,20,442.700623885219,0.0305810397553517,10
"ASV_401","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","sivanesaniana",1.84401478899861e-05,20,442.700623885219,0.0305810397553517,10
"ASV_44","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","morbidum",4.42867834952015e-06,20,573.277449529829,0.0305810397553517,5
"ASV_476","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,6.73056343746072e-05,20,1202.1067570796,0.0305810397553517,10
"ASV_507","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium",NA,9.22007394499304e-06,20,442.700623885219,0.0305810397553517,10
"ASV_671","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Entomophthoraceae","Entomophthora","muscae",0.000146146385534165,20,573.277449529829,0.0305810397553517,5
"ASV_724","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","albobadia",2.07451663762343e-05,20,442.700623885219,0.0305810397553517,10
"ASV_926","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Coniosporium","apollinis",0.000108335868853668,20,442.700623885219,0.0305810397553517,10
"ASV_954","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","exasperatum",0.000103725831881172,20,442.700623885219,0.0305810397553517,10
"ASV_969","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA,0.000139640181227037,20,1038.01189400469,0.0305810397553517,11
"ASV_1073","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tricladium","angustum",2.08455389449524e-05,19,862.757051708443,0.0290519877675841,9
"ASV_239","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA,1.09713362868171e-05,19,862.757051708443,0.0290519877675841,9
"ASV_311","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","victoriae",7.67993540077194e-06,19,862.757051708443,0.0290519877675841,9
"ASV_591","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,0.000324865606827182,19,946.090661835326,0.0290519877675841,10
"ASV_605","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Pringsheimia","smilacis",4.78614132929576e-05,19,478.969949165051,0.0290519877675841,10
"ASV_619","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria","ossiformis",0.000118490431897624,19,862.757051708443,0.0290519877675841,9
"ASV_647","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales",NA,NA,NA,4.38853451472682e-06,19,862.757051708443,0.0290519877675841,9
"ASV_684","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Dothiora","sorbi",6.58280177209024e-06,19,862.757051708443,0.0290519877675841,9
"ASV_786","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,5.48566814340853e-05,19,862.757051708443,0.0290519877675841,9
"ASV_790","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","oryzae",0.000132753169070486,19,862.757051708443,0.0290519877675841,9
"ASV_871","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA,4.38853451472682e-06,19,862.757051708443,0.0290519877675841,9
"ASV_929","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","simmondsii",6.79298532770672e-05,19,1316.09499874781,0.0290519877675841,9
"ASV_1086","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","calospora",1.64682245607101e-05,18,582.592012819953,0.0275229357798165,5
"ASV_117","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","globispora",8.23411228035506e-06,18,582.592012819953,0.0275229357798165,5
"ASV_1181","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae",NA,NA,1.74975372216361e-05,18,1654.46862412493,0.0275229357798165,10
"ASV_1289","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","sinensis",7.98755530055332e-05,18,2238.48472080688,0.0275229357798165,9
"ASV_1528","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,4.82283719277939e-05,18,582.592012819953,0.0275229357798165,5
"ASV_196","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA,0.00010956280905703,18,1723.20646906637,0.0275229357798165,10
"ASV_354","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,1.41156210520372e-05,18,582.592012819953,0.0275229357798165,5
"ASV_397","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,8.74876861081803e-06,18,1654.46862412493,0.0275229357798165,10
"ASV_408","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrype",NA,1.64682245607101e-05,18,582.592012819953,0.0275229357798165,5
"ASV_410","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae",NA,NA,0.000430526442087136,18,582.592012819953,0.0275229357798165,5
"ASV_448","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","aquatica",4.37438430540901e-05,18,1654.46862412493,0.0275229357798165,10
"ASV_543","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum",NA,0.00034470148326623,18,1654.46862412493,0.0275229357798165,10
"ASV_617","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","bactrocephalum",2.35260350867287e-06,18,582.592012819953,0.0275229357798165,5
"ASV_642","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Celosporium",NA,0.000276105478092429,18,2973.55417813057,0.0275229357798165,9
"ASV_732","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella",NA,5.88150877168218e-06,18,582.592012819953,0.0275229357798165,5
"ASV_90","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",NA,1.92472909437997e-05,18,1654.46862412493,0.0275229357798165,10
"ASV_959","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","homothallica",0.000104690856135943,18,582.592012819953,0.0275229357798165,5
"ASV_1021","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Fomitopsis",NA,0.000151179292972242,17,266.306659849786,0.0259938837920489,10
"ASV_1071","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,NA,NA,3.77948232430604e-05,17,266.306659849786,0.0259938837920489,10
"ASV_1125","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",NA,0.000128502399026405,17,266.306659849786,0.0259938837920489,10
"ASV_12","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Comoclathris",NA,0.000114491802445892,17,534.793650960176,0.0259938837920489,3
"ASV_1203","Fungi","Ascomycota",NA,NA,NA,NA,NA,7.55896464861208e-06,17,266.306659849786,0.0259938837920489,10
"ASV_1266","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","pagnoccae",0.000107715246242722,17,266.306659849786,0.0259938837920489,10
"ASV_1292","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA,2.04187372542414e-05,17,1050.11158436918,0.0259938837920489,12
"ASV_134","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","morbidum",2.80757637245819e-05,17,1050.11158436918,0.0259938837920489,12
"ASV_1452","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Ramularia",NA,5.66922348645906e-06,17,266.306659849786,0.0259938837920489,10
"ASV_1453","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,1.14855397055108e-05,17,1050.11158436918,0.0259938837920489,12
"ASV_233","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Chaetosphaeronema",NA,2.80757637245819e-05,17,1050.11158436918,0.0259938837920489,12
"ASV_331","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,6.20674693513482e-05,17,534.793650960176,0.0259938837920489,3
"ASV_336","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Neocamarosporium","lamiacearum",0.000634953030483415,17,266.306659849786,0.0259938837920489,10
"ASV_501","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium","eucalypti",7.65702647034051e-06,17,1050.11158436918,0.0259938837920489,12
"ASV_580","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Torula","hollandica",1.40378818622909e-05,17,1050.11158436918,0.0259938837920489,12
"ASV_663","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella",NA,0.000200920345006879,17,1021.98547723792,0.0259938837920489,5
"ASV_778","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,7.55896464861208e-06,17,266.306659849786,0.0259938837920489,10
"ASV_816","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","cookei",4.72435290538255e-05,17,266.306659849786,0.0259938837920489,10
