"from","to","rho","p","q","edge_sign"
"ASV_125","ASV_289",0.746907216494845,2.75538681764331e-05,0.00841662068083756,"Positive"
"ASV_67","ASV_297",1,0,0,"Positive"
"ASV_72","ASV_297",1,0,0,"Positive"
"ASV_92","ASV_302",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_150","ASV_302",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_153","ASV_306",1,0,0,"Positive"
"ASV_259","ASV_306",1,0,0,"Positive"
"ASV_77","ASV_308",-0.741933543678943,3.32699429712591e-05,0.0100480105982096,"Negative"
"ASV_139","ASV_314",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_179","ASV_314",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_8","ASV_315",0.716820817190754,8.11404663916271e-05,0.0120562287557727,"Positive"
"ASV_16","ASV_315",0.714821317003333,8.67616955764205e-05,0.0128526942203446,"Positive"
"ASV_44","ASV_315",0.721966154365986,6.81170330385505e-05,0.0101561524422135,"Positive"
"ASV_121","ASV_315",0.716600658512254,8.17433406778978e-05,0.0121353496267254,"Positive"
"ASV_197","ASV_315",0.84401998418471,2.18563507292657e-07,8.84681971155895e-05,"Positive"
"ASV_199","ASV_315",0.693122036417277,0.000173503523336116,0.0246540142461103,"Positive"
"ASV_24","ASV_319",0.671403461933026,0.000328148667704031,0.0405018915649716,"Positive"
"ASV_134","ASV_319",0.666794859469826,0.00037320713034239,0.0405018915649716,"Positive"
"ASV_236","ASV_319",0.817887775224033,1.05560313201636e-06,0.000394410156146069,"Positive"
"ASV_236","ASV_320",0.663979806675665,0.000403292078763773,0.0405018915649716,"Positive"
"ASV_58","ASV_323",0.75108011041613,2.3445207846251e-05,0.00720626702664649,"Positive"
"ASV_247","ASV_323",0.675430896947811,0.00029271861999991,0.0400780439368084,"Positive"
"ASV_278","ASV_323",-0.669001359132583,0.000351006087604855,0.0405018915649716,"Negative"
"ASV_19","ASV_332",1,0,0,"Positive"
"ASV_269","ASV_332",1,0,0,"Positive"
"ASV_193","ASV_336",1,0,0,"Positive"
"ASV_15","ASV_337",-0.662143724050628,0.000424028102280927,0.0405018915649716,"Negative"
"ASV_73","ASV_337",0.659413150295332,0.000456573182956665,0.0405814718402965,"Positive"
"ASV_128","ASV_337",0.798110874196577,2.97269110438592e-06,0.00105491595747205,"Positive"
"ASV_74","ASV_338",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_150","ASV_338",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_135","ASV_340",0.737931034482759,3.8603344474808e-05,0.0100480105982096,"Positive"
"ASV_199","ASV_340",0.70924115354326,0.000104293864269245,0.0153444127564902,"Positive"
"ASV_315","ASV_340",0.681609195402299,0.000244827107012124,0.0341442610724236,"Positive"
"ASV_150","ASV_342",1,0,0,"Positive"
"ASV_302","ASV_342",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_338","ASV_342",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_153","ASV_343",1,0,0,"Positive"
"ASV_259","ASV_343",1,0,0,"Positive"
"ASV_306","ASV_343",1,0,0,"Positive"
"ASV_21","ASV_349",0.791715385989621,4.05688181759345e-06,0.0013865971734632,"Positive"
"ASV_175","ASV_349",0.751915279816668,2.26911487457571e-05,0.00700103779237678,"Positive"
"ASV_324","ASV_349",0.682068969391427,0.000241553118641047,0.0337807040795396,"Positive"
"ASV_139","ASV_354",0.791715385989621,4.05688181759345e-06,0.0013865971734632,"Positive"
"ASV_36","ASV_372",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_79","ASV_372",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_186","ASV_372",1,0,0,"Positive"
"ASV_198","ASV_372",1,0,0,"Positive"
"ASV_286","ASV_372",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_41","ASV_373",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_207","ASV_373",0.706377428974729,0.000114440181750552,0.0166314425956192,"Positive"
"ASV_268","ASV_373",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_6","ASV_376",0.681483098817424,0.000245731744110023,0.0341986593755056,"Positive"
"ASV_118","ASV_379",0.652884763385843,0.000543281875601487,0.0478444596601907,"Positive"
